PaperID,Title,PubYear,Source,DOI,citation_id,authors_text,authorships_names,authorships_orcids
7347,Probing Magnetism in Insulating Cr<sub>2</sub>Ge<sub>2</sub>Te<sub>6</sub> by Induced Anomalous Hall Effect in Pt,2019,OpenAlex,10.1021/acs.nanolett.8b05121,,"Mark Lohmann, Tang Su, Ben Niu, Yusheng Hou, Mohammed Alghamdi, Mohammed Aldosary, Wenyu Xing, Jiangnan Zhong, Shuang Jia, Wei Han, Ruqian Wu, Yong‐Tao Cui, Jing Shi","""[\""Mark Lohmann\"", \""Tang Su\"", \""Ben Niu\"", \""Yusheng Hou\"", \""Mohammed Alghamdi\"", \""Mohammed Aldosary\"", \""Wenyu Xing\"", \""Jiangnan Zhong\"", \""Shuang Jia\"", \""Wei Han\"", \""Ruqian Wu\"", \""Yong\u2010Tao Cui\"", \""Jing Shi\""]""","""[\""https://orcid.org/0000-0001-7186-2044\"", null, \""https://orcid.org/0000-0001-5822-8743\"", \""https://orcid.org/0000-0001-7869-4741\"", \""https://orcid.org/0000-0002-7674-6808\"", \""https://orcid.org/0009-0000-8178-0288\"", \""https://orcid.org/0000-0002-8658-7353\"", null, \""https://orcid.org/0000-0001-8705-6055\"", \""https://orcid.org/0000-0002-1757-4479\"", \""https://orcid.org/0000-0002-6156-7874\"", \""https://orcid.org/0000-0002-8015-1049\"", null]"""
7348,Studies on the Recombinant Production in E. coli and Characterization of Pharmaceutically Important Thermostable L-Asparaginase from Geobacillus thermodenitrificans,2019,OpenAlex,10.17582/journal.pjz/2019.51.4.1235.1241,,"Muhammad Shahid Nadeem, Maryam A. Al-Ghamdi, Jalaluddin Azam Khan","""[\""Muhammad Shahid Nadeem\"", \""Maryam A. Al-Ghamdi\"", \""Jalaluddin Azam Khan\""]""","""[\""https://orcid.org/0000-0003-4112-0925\"", \""https://orcid.org/0000-0003-0861-953X\"", null]"""
7349,"Suitability of Quaternary Sediments of Wadi Arar, Saudi Arabia, as Construction Materials: An Environmental Radioactivity Approach",2019,OpenAlex,10.48084/etasr.3039,,Mohammed A. M. Alghamdi,"""[\""Mohammed A. M. Alghamdi\""]""","""[null]"""
7350,The role of technical analysis indicators over Equity Market (NOMU) with R programing language,2019,Manual,,,,,
7351,Understanding the Vulnerabilities in Digital Components of an Integrated Bridge System (IBS),2019,OpenAlex,10.3390/jmse7100350,,"Malik Shahzad Kaleem Awan, Mohammed A. Al Ghamdi","""[\""Malik Shahzad Kaleem Awan\"", \""Mohammed A. Al Ghamdi\""]""","""[null, null]"""
7479,International Journal of Trend in Scientific Research and Development,2019,OpenAlex,10.31142/ijtsrd,,,,
7049,Multi-Criteria Decision-Making Methods in Bipolar Fuzzy Environment,2018,OpenAlex,10.1007/s40815-018-0499-y,,"Mohammed Alghamdi, N. O. Alshehri, Muhammad Akram","""[\""Mohammed Alghamdi\"", \""N. O. Alshehri\"", \""Muhammad Akram\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0002-8121-8727\"", \""https://orcid.org/0000-0001-7217-7962\""]"""
7337,A regularity criterion of smooth solution for the 3D viscous Hall-MHD equations,2018,OpenAlex,10.3934/math.2018.4.565,,"Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7352,"Corrigendum to ‘Aerosols physical properties at Hada Al Sham, western Saudi Arabia’ [Atmospheric Environment 135C (2018) 109-117]",2018,OpenAlex,10.1016/j.atmosenv.2018.09.036,,"Heikki Lihavainen, Mansour A. Alghamdi, Antti Hyvärinen, Tareq Hussein, V. Aaltonen, A.S. Abdelmaksoud, H. Al-Jeelani, Mansour Almazroui, F.M. Almehmadi, F. M. Al Zawad, J. Hakala, Mamdouh I. Khoder, Kimmo Neitola, Tuukka Petäjä, Ibrahim I. Shabbaj, Kaarle Hämeri","""[\""Heikki Lihavainen\"", \""Mansour A. Alghamdi\"", \""Antti Hyv\u00e4rinen\"", \""Tareq Hussein\"", \""V. Aaltonen\"", \""A.S. Abdelmaksoud\"", \""H. Al-Jeelani\"", \""Mansour Almazroui\"", \""F.M. Almehmadi\"", \""F. M. Al Zawad\"", \""J. Hakala\"", \""Mamdouh I. Khoder\"", \""Kimmo Neitola\"", \""Tuukka Pet\u00e4j\u00e4\"", \""Ibrahim I. Shabbaj\"", \""Kaarle H\u00e4meri\""]""","""[\""https://orcid.org/0000-0002-6135-4473\"", \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-7938-071X\"", null, \""https://orcid.org/0000-0002-8613-6114\"", \""https://orcid.org/0000-0001-7241-3320\"", null, \""https://orcid.org/0000-0002-3962-4588\"", null, null, null, \""https://orcid.org/0000-0001-8867-1295\"", \""https://orcid.org/0000-0003-1983-5772\"", \""https://orcid.org/0000-0002-1881-9044\"", null, \""https://orcid.org/0000-0003-2667-2174\""]"""
7353,An Instrument to Measure Human Behavior Toward Cyber Security Policies,2018,OpenAlex,10.1109/ncg.2018.8592978,,"Khalid Alissa, Hanan Abdullah Alshehri, Shahad Abdulaziz Dahdouh, Basstaa Mohammad Alsubaie, Afnan M. Alghamdi, Abdulrahman Alharby, Norah Ahmed Almubairik","""[\""Khalid Alissa\"", \""Hanan Abdullah Alshehri\"", \""Shahad Abdulaziz Dahdouh\"", \""Basstaa Mohammad Alsubaie\"", \""Afnan M. Alghamdi\"", \""Abdulrahman Alharby\"", \""Norah Ahmed Almubairik\""]""","""[\""https://orcid.org/0000-0002-3975-5879\"", \""https://orcid.org/0000-0002-6724-8823\"", \""https://orcid.org/0000-0003-3733-6280\"", \""https://orcid.org/0000-0002-7475-7423\"", null, \""https://orcid.org/0000-0002-8293-0775\"", \""https://orcid.org/0000-0001-9895-124X\""]"""
7354,Bipolar fuzzy sets of BCK-modules,2018,Manual,,,,,
7355,Maternal Status of Trace Elements in Normal Pregnancy and in Gestational Diabetes Mellitus,2018,Manual,,,,,
7356,New regularity criteria for the 3D Hall-MHD equations,2018,OpenAlex,10.4064/ap170823-23-1,,"Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7357,"Nonalcoholic fatty liver disease burden – Saudi Arabia and United Arab Emirates, 2017–2030",2018,OpenAlex,10.4103/sjg.sjg_122_18,,"Khalid Alswat, Abdulrahman Aljumah, Faisal M. Sanai, Faisal Abaalkhail, Mohamed Alghamdi, Waleed K. Al Hamoudi, Abdullah Al Khathlan, Huda Al Quraishi, Ainrisq Rifai, Mohammed Al Za’abi, Mohamed Babatin, Chris Estes, Almoutaz Hashim, Homie Razavi","""[\""Khalid Alswat\"", \""Abdulrahman Aljumah\"", \""Faisal M. Sanai\"", \""Faisal Abaalkhail\"", \""Mohamed Alghamdi\"", \""Waleed K. Al Hamoudi\"", \""Abdullah Al Khathlan\"", \""Huda Al Quraishi\"", \""Ainrisq Rifai\"", \""Mohammed Al Za\u2019abi\"", \""Mohamed Babatin\"", \""Chris Estes\"", \""Almoutaz Hashim\"", \""Homie Razavi\""]""","""[\""https://orcid.org/0000-0002-3521-8523\"", \""https://orcid.org/0000-0002-6156-4921\"", \""https://orcid.org/0000-0002-3830-9236\"", null, null, null, null, null, null, \""https://orcid.org/0000-0002-2019-1022\"", null, \""https://orcid.org/0000-0003-0668-1452\"", null, \""https://orcid.org/0000-0002-2658-6930\""]"""
7358,On the Blow-Up Criterion for Incompressible Stokes–MHD Equations,2018,OpenAlex,10.1007/s00025-018-0874-x,,"Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7359,Prognosis of patients with hepatocellular carcinoma treated with sorafenib: a comparison of five models in a large Canadian database,2018,OpenAlex,10.1002/cam4.1493,,"Haider Samawi, Hao‐Wen Sim, Kelvin Chan, Mohammad A Alghamdi, Richard M. Lee‐Ying, Jennifer J. Knox, Parneet Gill, Adriana Romagnino, Eugene Batuyong, Yoo‐Joung Ko, Janine M. Davies, Howard J. Lim, Winson Y. Cheung, Vincent C. Tam","""[\""Haider Samawi\"", \""Hao\u2010Wen Sim\"", \""Kelvin Chan\"", \""Mohammad A Alghamdi\"", \""Richard M. Lee\u2010Ying\"", \""Jennifer J. Knox\"", \""Parneet Gill\"", \""Adriana Romagnino\"", \""Eugene Batuyong\"", \""Yoo\u2010Joung Ko\"", \""Janine M. Davies\"", \""Howard J. Lim\"", \""Winson Y. Cheung\"", \""Vincent C. Tam\""]""","""[\""https://orcid.org/0000-0002-8592-0804\"", \""https://orcid.org/0000-0002-2530-0523\"", \""https://orcid.org/0000-0002-2501-3057\"", \""https://orcid.org/0000-0002-4341-2772\"", \""https://orcid.org/0000-0003-0913-6046\"", \""https://orcid.org/0000-0003-3474-6647\"", null, null, null, null, \""https://orcid.org/0000-0003-3834-6835\"", \""https://orcid.org/0000-0002-5814-714X\"", \""https://orcid.org/0000-0002-3679-4290\"", \""https://orcid.org/0000-0001-8732-0530\""]"""
7361,Serum proteins C and S levels as early biomarkers for kidney dysfunction in hemophilic patients,2018,OpenAlex,10.4314/ahs.v18i3.26,,"Maryam A. Al-Ghamdi, Etimad Huwait, Taha Kumosani, Mohammed Qari, Said S. Moselhy, Afnan T Kumosani","""[\""Maryam A. Al-Ghamdi\"", \""Etimad Huwait\"", \""Taha Kumosani\"", \""Mohammed Qari\"", \""Said S. Moselhy\"", \""Afnan T Kumosani\""]""","""[\""https://orcid.org/0000-0003-0861-953X\"", \""https://orcid.org/0000-0002-4657-6668\"", \""https://orcid.org/0000-0001-7715-1067\"", null, \""https://orcid.org/0000-0002-2384-3700\"", null]"""
7362,"Solid-state fermentation by <i>Trichoderma viride</i> for enhancing phenolic content, antioxidant and antimicrobial activities in ginger",2018,OpenAlex,10.1111/lam.13003,,"R.M. Saleh, Saleh A. Kabli, S.M. Al-Garni, Maryam A. Al-Ghamdi, Azza M. Abdel‐Aty, Saleh A. Mohamed","""[\""R.M. Saleh\"", \""Saleh A. Kabli\"", \""S.M. Al-Garni\"", \""Maryam A. Al-Ghamdi\"", \""Azza M. Abdel\u2010Aty\"", \""Saleh A. Mohamed\""]""","""[null, null, null, \""https://orcid.org/0000-0003-0861-953X\"", null, null]"""
7363,"Street Dust—Bound Polycyclic Aromatic Hydrocarbons in a Saudi Coastal City: Status, Profile, Sources, and Human Health Risk Assessment",2018,OpenAlex,10.3390/ijerph15112397,,"Ibrahim I. Shabbaj, Mansour A. Alghamdi, Mamdouh I. Khoder","""[\""Ibrahim I. Shabbaj\"", \""Mansour A. Alghamdi\"", \""Mamdouh I. Khoder\""]""","""[null, \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-8867-1295\""]"""
7364,"Urinary concentrations of environmental phenols and their association with type 2 diabetes in a population in Jeddah, Saudi Arabia",2018,OpenAlex,10.1016/j.envres.2018.06.040,,"Adela Jing Li, Jingchuan Xue, Shao Lin, Abdulrahman L. Al‐Malki, Maryam A. Al-Ghamdi, Taha Kumosani, Kurunthachalam Kannan","""[\""Adela Jing Li\"", \""Jingchuan Xue\"", \""Shao Lin\"", \""Abdulrahman L. Al\u2010Malki\"", \""Maryam A. Al-Ghamdi\"", \""Taha Kumosani\"", \""Kurunthachalam Kannan\""]""","""[\""https://orcid.org/0000-0001-5737-8432\"", \""https://orcid.org/0000-0003-1069-8919\"", \""https://orcid.org/0000-0002-5535-7504\"", \""https://orcid.org/0000-0002-0689-6552\"", \""https://orcid.org/0000-0003-0861-953X\"", \""https://orcid.org/0000-0001-7715-1067\"", \""https://orcid.org/0000-0002-1926-7456\""]"""
7367,"Analysis of SNPs of MC4R , GNB3 and FTO gene polymorphism in obese Saudi subjects",2018,OpenAlex,10.4314/ahs.v17i4.14,,"Said S. Moselhy, Yasmeen A Alhetari, Archana Iyer, Etimad Huwait, Maryam A. Al-Ghamdi, Shareefa A AL-Ghamdi, Khadijah S. Balamash, Ashraf A. Basuni, Mohamed N. Alama, Taha Kumosani, Soonham Yaghmoor","""[\""Said S. Moselhy\"", \""Yasmeen A Alhetari\"", \""Archana Iyer\"", \""Etimad Huwait\"", \""Maryam A. Al-Ghamdi\"", \""Shareefa A AL-Ghamdi\"", \""Khadijah S. Balamash\"", \""Ashraf A. Basuni\"", \""Mohamed N. Alama\"", \""Taha Kumosani\"", \""Soonham Yaghmoor\""]""","""[\""https://orcid.org/0000-0002-2384-3700\"", null, \""https://orcid.org/0000-0001-5848-4675\"", \""https://orcid.org/0000-0002-4657-6668\"", \""https://orcid.org/0000-0003-0861-953X\"", null, \""https://orcid.org/0000-0002-5448-4157\"", null, \""https://orcid.org/0000-0001-8152-7661\"", \""https://orcid.org/0000-0001-7715-1067\"", \""https://orcid.org/0000-0001-8186-465X\""]"""
7369,Changes in erythrocyte ATPase activity under different pathological conditions,2018,OpenAlex,10.4314/ahs.v17i4.31,,"Ali A Kherd, Nawal Helmi, Khadijah S. Balamash, Taha Kumosani, Shareefa A AL-Ghamdi, Mohammed Qari, Etimad Huwait, Soonham Yaghmoor, Alaama Mohammed Nabil, Maryam A. Al-Ghamdi, Said S. Moselhy","""[\""Ali A Kherd\"", \""Nawal Helmi\"", \""Khadijah S. Balamash\"", \""Taha Kumosani\"", \""Shareefa A AL-Ghamdi\"", \""Mohammed Qari\"", \""Etimad Huwait\"", \""Soonham Yaghmoor\"", \""Alaama Mohammed Nabil\"", \""Maryam A. Al-Ghamdi\"", \""Said S. Moselhy\""]""","""[null, \""https://orcid.org/0000-0001-5460-1440\"", \""https://orcid.org/0000-0002-5448-4157\"", \""https://orcid.org/0000-0001-7715-1067\"", null, null, \""https://orcid.org/0000-0002-4657-6668\"", \""https://orcid.org/0000-0001-8186-465X\"", null, \""https://orcid.org/0000-0003-0861-953X\"", \""https://orcid.org/0000-0002-2384-3700\""]"""
7001,Fractional-order model for biocontrol of the lesser date moth in palm trees and its discretization,2017,OpenAlex,10.1186/s13662-017-1349-1,,"Moustafa El-Shahed, Juan J. Nieto, A. M. Ahmed, IME Abdelstar","""[\""Moustafa El-Shahed\"", \""Juan J. Nieto\"", \""A. M. Ahmed\"", \""IME Abdelstar\""]""","""[\""https://orcid.org/0000-0001-9508-3192\"", \""https://orcid.org/0000-0001-8202-6578\"", \""https://orcid.org/0000-0002-5829-5038\"", null]"""
7003,Dynamics of a Plant-Herbivore Model with Fractional Order,2017,OpenAlex,10.18576/pfda/030106,,"Moustafa El-Shahed, A. M. Ahmed, Ibrahim. M. E. Abdelstar","""[\""Moustafa El-Shahed\"", \""A. M. Ahmed\"", \""Ibrahim. M. E. Abdelstar\""]""","""[\""https://orcid.org/0000-0001-9508-3192\"", \""https://orcid.org/0000-0002-5829-5038\"", null]"""
7007,ON THE DYNAMICS OF A RATIONAL DIFFERENCE EQUATION,2017,OpenAlex,10.18642/jpamaa_7100121835,,"A. M. Ahmed, Ibrahim A. Ahmed","""[\""A. M. Ahmed\"", \""Ibrahim A. Ahmed\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", null]"""
7014,New Hilbert dynamic inequalities on time scales,2017,OpenAlex,10.7153/mia-2017-20-65,,"Samir H. Saker, A. M. Ahmed, Haytham M. Rezk, Donal 'Regan, Ravi P. Agarwal","""[\""Samir H. Saker\"", \""A. M. Ahmed\"", \""Haytham M. Rezk\"", \""Donal 'Regan\"", \""Ravi P. Agarwal\""]""","""[\""https://orcid.org/0000-0003-2793-0972\"", \""https://orcid.org/0000-0002-5829-5038\"", \""https://orcid.org/0000-0001-6782-7908\"", null, \""https://orcid.org/0000-0003-0075-1704\""]"""
7360,"Risk Assessment and Implication of Human Exposure to Road Dust Heavy Metals in Jeddah, Saudi Arabia",2017,OpenAlex,10.3390/ijerph15010036,,"Ibrahim I. Shabbaj, Mansour A. Alghamdi, Magdy Shamy, Salwa K. Hassan, Musaab M. Alsharif, Mamdouh I. Khoder","""[\""Ibrahim I. Shabbaj\"", \""Mansour A. Alghamdi\"", \""Magdy Shamy\"", \""Salwa K. Hassan\"", \""Musaab M. Alsharif\"", \""Mamdouh I. Khoder\""]""","""[null, \""https://orcid.org/0000-0001-7518-659X\"", null, \""https://orcid.org/0000-0001-8087-1268\"", null, \""https://orcid.org/0000-0001-8867-1295\""]"""
7365,A Study on Saudi Diabetic Patients' Readiness to Use Mobile Health,2017,OpenAlex,10.3233/978-1-61499-830-3-1210,,"Hanan Alenazi, Alghamdi Mariam, Sarah Alradhi, Mowafa Househ, Zakaria Nasriah","""[\""Hanan Alenazi\"", \""Alghamdi Mariam\"", \""Sarah Alradhi\"", \""Mowafa Househ\"", \""Zakaria Nasriah\""]""","""[\""https://orcid.org/0000-0003-0689-4909\"", null, null, null, null]"""
7366,A regularity criterion of weak solutions to the 3D Boussinesq equations,2017,OpenAlex,10.3934/math.2017.2.451,,"Ahmad M. Alghamdi, Sadek Gala, Maria Alessandra Ragusa","""[\""Ahmad M. Alghamdi\"", \""Sadek Gala\"", \""Maria Alessandra Ragusa\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-4286-4689\"", \""https://orcid.org/0000-0001-6611-6370\""]"""
7368,Antitumor Activity and Hepatotoxicity Effect of Sorafenib Incorporated into Nanoemulsion Formulated with Flaxseed Oil Running title: Antitumor Activity and Hepatotoxicity Effect of Sorafenib,2017,Manual,,,,,
7370,"Evaluation of the Effects of Airborne Particulate Matter on Bone Marrow-Mesenchymal Stem Cells (BM-MSCs): Cellular, Molecular and Systems Biological Approaches",2017,OpenAlex,10.3390/ijerph14040440,,"Muhammad Abu‐Elmagd, Mansour A. Alghamdi, Magdy Shamy, Mamdouh I. Khoder, Max Costa, Mourad Assidi, Roaa Kadam, Haneen Alsehli, Mamdooh Gari, Peter Natesan Pushparaj, Kalamegam Gauthaman, Mohammed Al-Qahtani","""[\""Muhammad Abu\u2010Elmagd\"", \""Mansour A. Alghamdi\"", \""Magdy Shamy\"", \""Mamdouh I. Khoder\"", \""Max Costa\"", \""Mourad Assidi\"", \""Roaa Kadam\"", \""Haneen Alsehli\"", \""Mamdooh Gari\"", \""Peter Natesan Pushparaj\"", \""Kalamegam Gauthaman\"", \""Mohammed Al-Qahtani\""]""","""[\""https://orcid.org/0000-0002-4979-701X\"", \""https://orcid.org/0000-0001-7518-659X\"", null, \""https://orcid.org/0000-0001-8867-1295\"", \""https://orcid.org/0000-0003-0000-3028\"", \""https://orcid.org/0000-0003-2750-1764\"", null, \""https://orcid.org/0000-0002-6311-5425\"", null, \""https://orcid.org/0000-0001-7574-1880\"", \""https://orcid.org/0000-0002-5208-4598\"", null]"""
7371,Maximum total welfare versus growth of R&amp;D networks,2017,OpenAlex,10.1186/s13362-017-0041-0,,Mohamad Alghamdi,"""[\""Mohamad Alghamdi\""]""","""[null]"""
7372,Novel Concepts of Bipolar Fuzzy BCK-Submodules,2017,OpenAlex,10.1155/2017/2084191,,"M. A. Alghamdi, Najat Muthana, N. O. Alshehri","""[\""M. A. Alghamdi\"", \""Najat Muthana\"", \""N. O. Alshehri\""]""","""[\""https://orcid.org/0000-0003-2818-9450\"", \""https://orcid.org/0000-0002-6527-3750\"", \""https://orcid.org/0000-0002-8121-8727\""]"""
7373,Relationship Between Vitamin D Receptor Gene Polymorphisms and Type 1 Diabetes Mellitus in Saudi Patients,2017,OpenAlex,10.3923/ijp.2017.1092.1097,,"Archana Iyer, S. A. Lanham‐New, Sawsan Khoja, Maryam A. Al-Ghamdi, Huda A. Al Doghaither","""[\""Archana Iyer\"", \""S. A. Lanham\u2010New\"", \""Sawsan Khoja\"", \""Maryam A. Al-Ghamdi\"", \""Huda A. Al Doghaither\""]""","""[\""https://orcid.org/0000-0001-5848-4675\"", \""https://orcid.org/0000-0003-3153-6345\"", null, \""https://orcid.org/0000-0003-0861-953X\"", \""https://orcid.org/0000-0002-6192-8326\""]"""
7374,SOME REMARKS ON MOUFANG LOOPS,2017,OpenAlex,10.17654/ms102102253,,"Ahmad M. Alghamdi, Roa Makki","""[\""Ahmad M. Alghamdi\"", \""Roa Makki\""]""","""[\""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0001-5339-5593\""]"""
7004,A Fractional-Order Model for the Spread of Pests in Tea Plants,2016,OpenAlex,10.22606/aan.2016.12002,,"Moustafa El-Shahed, A. M. Ahmed, Ibrahim. M. E. Abdelstar","""[\""Moustafa El-Shahed\"", \""A. M. Ahmed\"", \""Ibrahim. M. E. Abdelstar\""]""","""[\""https://orcid.org/0000-0001-9508-3192\"", \""https://orcid.org/0000-0002-5829-5038\"", null]"""
7020,THE EXPRESSIONS OF SOLUTIONS AND THE PERIODICITY OF SOME RATIONAL DIFFERENCE EQUATIONS SYSTEMS,2016,OpenAlex,10.14317/jami.2016.035,,"A. M. Ahmed, E. M. Elsayed","""[\""A. M. Ahmed\"", \""E. M. Elsayed\""]""","""[\""https://orcid.org/0000-0002-5829-5038\"", \""https://orcid.org/0000-0003-0894-8472\""]"""
7071,Construction of a common solution of a finite family of variational inequality problems for monotone mappings,2016,OpenAlex,10.22436/jnsa.009.04.21,,"Mohammed Alghamdi, Naseer Shahzad, Habtu Zegeye","""[\""Mohammed Alghamdi\"", \""Naseer Shahzad\"", \""Habtu Zegeye\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0001-7155-5917\"", \""https://orcid.org/0000-0002-9273-0830\""]"""
7084,"Improving off-grid PV system power quality, and comparing with grid power quality",2016,OpenAlex,10.1109/elinfocom.2016.7562928,,"Ali Algaddafi, Neil Brown, Rupert Gammon, Saud A Altuwayjiri, Mohammed Alghamdi","""[\""Ali Algaddafi\"", \""Neil Brown\"", \""Rupert Gammon\"", \""Saud A Altuwayjiri\"", \""Mohammed Alghamdi\""]""","""[\""https://orcid.org/0000-0002-1104-2279\"", \""https://orcid.org/0000-0002-7350-4555\"", \""https://orcid.org/0000-0002-0562-2525\"", null, \""https://orcid.org/0000-0002-9794-554X\""]"""
7085,Semi-metric spaces and fixed points of α−φ -contractive maps,2016,OpenAlex,10.22436/jnsa.009.05.104,,"Naseer Shahzad, Mohammed Alghamdi, Sarah Mohammed Alshehri, Ivan D. Aranđelović","""[\""Naseer Shahzad\"", \""Mohammed Alghamdi\"", \""Sarah Mohammed Alshehri\"", \""Ivan D. Aran\u0111elovi\u0107\""]""","""[\""https://orcid.org/0000-0001-7155-5917\"", \""https://orcid.org/0000-0002-9794-554X\"", null, \""https://orcid.org/0000-0002-7343-9538\""]"""
7095,Zinc-Chromium oxide catalyst for gas-phase ketonisation of pentanoic acid,2016,OpenAlex,10.13171/mjc62/01611080121-bayahia,,"Mohammed Alghamdi, Hossein Bayahia","""[\""Mohammed Alghamdi\"", \""Hossein Bayahia\""]""","""[\""https://orcid.org/0000-0002-9794-554X\"", \""https://orcid.org/0000-0003-0646-3682\""]"""
7118,INVESTIGATE THE INTERACTION BETWEEN P53 AND RETINOBLASTOMA DURING HSV-1 INFECTION.,2016,OpenAlex,10.21474/ijar01/1746,,"IJAR, Khalid Alghamdi, Abdullah Almuqrin, Mohammed Alghamdi, Rakan Khawaji, Abdulmahsen Alsalman, Suliman Alaqeel.","""[\""IJAR\"", \""Khalid Alghamdi\"", \""Abdullah Almuqrin\"", \""Mohammed Alghamdi\"", \""Rakan Khawaji\"", \""Abdulmahsen Alsalman\"", \""Suliman Alaqeel.\""]""","""[null, \""https://orcid.org/0000-0002-8535-0530\"", null, \""https://orcid.org/0000-0002-9794-554X\"", null, null, null]"""
7119,"Challenges Facing Farmers in the Governorate of Al-Baha, Saudi Arabia",2016,OpenAlex,,,"Mohammed Alghamdi, Ghanem Al-Ghamdi",,
7120,"An Integrated Design for Six Sigma-Based Framework To Align Strategy, New Process Development, and Customer Requirements In The Airlines Industry",2016,OpenAlex,,,Mohammed Alghamdi,,
7375,"Aerosols physical properties at Hada Al Sham, western Saudi Arabia",2016,OpenAlex,10.1016/j.atmosenv.2016.04.001,,"Heikki Lihavainen, Mansour A. Alghamdi, Antti Hyvärinen, Tareq Hussein, V. Aaltonen, A.S. Abdelmaksoud, H. Al-Jeelani, Mansour Almazroui, F.M. Almehmadi, F. M. Al Zawad, J. Hakala, Mamdouh I. Khoder, Kimmo Neitola, Tuukka Petäjä, Ibrahim I. Shabbaj, Kaarle Hämeri","""[\""Heikki Lihavainen\"", \""Mansour A. Alghamdi\"", \""Antti Hyv\u00e4rinen\"", \""Tareq Hussein\"", \""V. Aaltonen\"", \""A.S. Abdelmaksoud\"", \""H. Al-Jeelani\"", \""Mansour Almazroui\"", \""F.M. Almehmadi\"", \""F. M. Al Zawad\"", \""J. Hakala\"", \""Mamdouh I. Khoder\"", \""Kimmo Neitola\"", \""Tuukka Pet\u00e4j\u00e4\"", \""Ibrahim I. Shabbaj\"", \""Kaarle H\u00e4meri\""]""","""[\""https://orcid.org/0000-0002-6135-4473\"", \""https://orcid.org/0000-0001-7518-659X\"", \""https://orcid.org/0000-0001-7938-071X\"", null, \""https://orcid.org/0000-0002-8613-6114\"", \""https://orcid.org/0000-0001-7241-3320\"", null, \""https://orcid.org/0000-0002-3962-4588\"", null, null, null, \""https://orcid.org/0000-0001-8867-1295\"", \""https://orcid.org/0000-0003-1983-5772\"", \""https://orcid.org/0000-0002-1881-9044\"", null, \""https://orcid.org/0000-0003-2667-2174\""]"""
7376,Economic returns in forming stable R&amp;D networks,2016,OpenAlex,10.1186/s40064-016-3260-8,,Mohamad Alghamdi,"""[\""Mohamad Alghamdi\""]""","""[null]"""
7378,On the sum of the Laplacian eigenvalues of a graph and Brouwer's conjecture,2016,OpenAlex,10.1016/j.laa.2016.03.034,,"Hilal A. Ganie, Ahmad M. Alghamdi, S. Pirzada","""[\""Hilal A. Ganie\"", \""Ahmad M. Alghamdi\"", \""S. Pirzada\""]""","""[\""https://orcid.org/0000-0002-2226-7828\"", \""https://orcid.org/0000-0001-9715-1558\"", \""https://orcid.org/0000-0002-1137-517X\""]"""
7379,Socioeconomic Determinants of Exposure to Secondhand Smoke Among Pregnant Women,2016,OpenAlex,10.15296/ijwhr.2016.14,,"Ahmad Saeed Alghamdi, Hazem Faisal Jokhadar, Ibraheem Alghamdi, Saleh Abdullah Alsohibani, Odai Jamaan Alqahtani, Hayfaa Wahabi","""[\""Ahmad Saeed Alghamdi\"", \""Hazem Faisal Jokhadar\"", \""Ibraheem Alghamdi\"", \""Saleh Abdullah Alsohibani\"", \""Odai Jamaan Alqahtani\"", \""Hayfaa Wahabi\""]""","""[null, null, \""https://orcid.org/0000-0003-3192-8816\"", null, null, \""https://orcid.org/0000-0003-2304-3364\""]"""
7000,Dynamics of a three‐dimensional systems of rational difference equations,2015,OpenAlex,10.1002/mma.3540,,"E. M. Elsayed, A. M. Ahmed","""[\""E. M. Elsayed\"", \""A. M. Ahmed\""]""","""[\""https://orcid.org/0000-0003-0894-8472\"", \""https://orcid.org/0000-0002-5829-5038\""]"""
